"country","capacity_mw","latitude","longitude","commissioning_year","generation_gwh_2013","generation_gwh_2014","generation_gwh_2015","generation_gwh_2016","generation_gwh_2017","generation_gwh_2018","generation_gwh_2019","estimated_generation_gwh_2013","estimated_generation_gwh_2014","estimated_generation_gwh_2015","estimated_generation_gwh_2016","estimated_generation_gwh_2017","primary_fuelBiomass","primary_fuelCoal","primary_fuelCogeneration","primary_fuelGas","primary_fuelGeothermal","primary_fuelHydro","primary_fuelNuclear","primary_fuelOil","primary_fuelOther","primary_fuelPetcoke","primary_fuelSolar","primary_fuelStorage","primary_fuelWaste","primary_fuelWave.and.Tidal","primary_fuelWind"
71,7.6,31.5462,75.3318,2015,12.95338,26.83632,40.155,115.741,87.366,208.48,14.522,14.35,14.87,14.37,14.99,14.47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,10,13.944,77.518,2015,1.812,110.653,100.706,30.27,4.645277778,0.102,10.103,19.04,18.79,19.23,20.27,18.97,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,50,14.175,75.725,2011,1097.993002,265.012,349.128,145.643,713.048,642.274,429.371,114.31,111.24,114.84,115.66,116.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,4,30.515,76.27,2011,0,946.141,3571.838,5070.323,3238.608,4382.247,4100.277037,7.44,7.64,7.83,7.57,7.44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,1,26.7272,70.8304,2006,1124.88202,400.799,500.087004,0,249.47236,204.063,50.7,9.46,9.36,9.33,23.11,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,24.8,15.4038,75.5625,2003,1124.88202,365.008,268.477,42.49645,271.815,18.247,154.098,51.05,29.18,32.9,10.59,35.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,50.4,15.9349,74.7007,2016,16.13,285.335004,200.502,267.58535,34.7098,94.127,20.34,37.26,83.18,20.64,25.15,73.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,40,15.775,76.85,2014,0,0,3.03,94.73395,42.242,63.285,21.497,86.74,89.74,90.37,92.73,91.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,10,17.642,77.418,2014,1124.88202,421.564,268.533,10.056,172.117,266.629,103.4,20.25,20.67,20.82,20.92,19.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,5,26.789,72.938,2014,1124.88202,362.827,283.166,44.347,241.343,131.907,34.976,9.32,9.87,9.89,9.72,9.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,420,27.491,71.961,2011,0.126,49.194,264.159,343.865,245.5591667,129.101,599.72,791.17,787.99,790.3,773.68,772.91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,70,27.484,71.957,2014,15.29,1.568611111,7.391,0,-0.595,2.399,126.039,133.89,133.24,133.75,130.97,130.83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,70,27.492,71.948,2015,16.403,0.801,49.239,9.325,86.912,226.7,447.286617,133.89,133.24,133.75,130.97,130.83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,70,27.478,71.954,2014,1124.88202,347.469,851.324,410.668,487.8033333,689.008,815.887,133.85,133.24,133.75,130.97,130.83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,70,27.467,71.96,2014,14.18625,0,125.88,257.6453,230.289999,364.441,244.588,133.85,133.24,133.75,131.19,130.98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,70,27.472,71.96,2014,112.75,0.786,29.274,112.664,82.577,67.451,120.862,133.85,133.24,133.75,131.19,130.98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,260,27.491,71.961,2013,23.238,0,88.187,0,18.371,195.602,70.059,498.79,496.35,498.25,487.35,486.84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,65,27.492,71.904,2015,14.18625,8.911,100.255,57.6,135.574,129.842,105.508,124.28,123.72,124.2,121.49,121.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,65,27.496,71.953,2015,14.18625,0.08416666667,0.127,29.424,84.257,216.103004,109.221,124.33,123.72,124.2,121.61,121.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,65,27.498,71.92,2014,0,0,37.645,8.729722222,4.385,97.46,156.507,124.28,123.72,124.2,121.49,121.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,560,27.491,71.961,2014,0,6.761,212.304998,172.049,138.29,457.1091667,831.786,1054.9,1050.65,1053.74,1031.58,1030.55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,200,27.517,71.964,2014,0,4.25588,24.749,36.93,27.716,289.084,9.579,385.11,383.23,384.69,376.31,375.92,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,210,27.491,71.961,2013,58.72,1218.60635,1938.829,1851.675036,0,977.981005,756.144,404.36,402.4,403.93,395.12,394.71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,60,27.486,71.978,2015,16.403,41.85965,420.81,379.218,208.469,436.366,180.621,113.55,112.99,113.43,111.49,111.31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,50,27.467,71.975,2014,0,0.024,7.388,7.08,25.282,105.237,36.596,94.69,94.18,94.62,93,92.86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,100,27.47,71.988,2015,6.89,70.925,107.1,115,395.995,405.775996,20.873,192.7,191.84,192.57,188.92,188.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,5,27.5407,71.9142,2014,0,0.137,0,44.987,51.17,0,0.339,9.67,9.82,9.67,9.69,9.69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,10,27.528,71.932,2014,16.403,0,80.616,115.589,159.474,187.863,20.523,18.78,19.04,18.79,18.93,18.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,20,27.519,71.931,2011,0,734.159003,851.324,483.805,150.096,458.8,198.904,38.8,38.62,38.69,38.38,38.38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,5.5,27.541,71.916,2014,14.18625,3.258,49.026,0,61.267,74.615,6.109,10.61,10.75,10.62,10.64,10.64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,5,27.526,71.935,2011,1124.88202,339.87,218.534,3.077,157.074,110.551,112.204,9.67,9.82,9.67,9.69,9.69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,5,27.5409,71.9114,2011,16.403,0,0,3.153,60.263,169.208,0.046,9.67,9.82,9.67,9.69,9.69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,5,23.6688,71.5782,2014,0,5.80545,20.388,10.653,54.863,0,7.086,9.53,10.21,9.96,10.31,10.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,10,14.074,76.72,2013,0,0.003,8.773,42.248,211.397,250.419,101.415,19.01,19.09,20.12,20.49,20.41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,106,24.688,75.13,2011,1.564,35.63,4.182,64.985,174.724002,96.9926,122.29,233.36,241.43,249.6,245.77,249.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,15,19.135,77.985,2011,16.403,7.657,8.965,43.8994,101.252,201.665,47.991,31.05,34.1,34.54,34.71,33.77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,40,19.43,84.895,2014,14.18625,0,35.082,1.003,47.117,54.595,8.944,82.32,77.53,77.86,76.28,76.07,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,3,23.5594,73.286,2014,16.403,0,0.079,0.103,34.103,167.5978,0.137,5.7,6.01,5.82,5.84,5.77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,51,24.525,77.62,2014,14.18625,0,61.493,30.446,73.681,168.245,121.54646,109.71,117.34,116.77,117.69,119.73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,40,19.665,84.73,2015,16.403,4.25588,0,39.854,114.367,219.067,96.072,82.89,77.53,78.03,75.97,76.24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,10,27.587,79.731,2011,16.403,0,14.055,14.164,2.622,0,2.038,18.7,18.55,18.51,18.8,18.86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,5,23.946,76.031,2014,1.204,8.769,9.44,0,157.538,69.849,13.506,9.92,10.62,10.26,10.28,10.39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,5,23.942,76.039,2015,0,0.237,78.61495,51.618,121.412,136.76275,9.526,9.92,10.62,10.26,10.28,10.39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,15,17.7763,77.4391,2011,0,0,34.792,64.277,177.233,215.556,98.076,33.52,33.47,32.86,34.47,32.53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,5,25.906,79.917,2014,16.403,2.157,99.994,79.721,150.331,0,54.686,9.88,9.56,9.67,9.75,9.84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,30,25.337,73.221,2014,33.85106,0,0,153.901001,195.501,351.762,117.784,64.93,66.84,65,64.43,63.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,5,25.27,77.19,2014,1124.88202,111.265,16.077,2.431,0,0.181,1.589,9.9,10.02,10.15,9.75,10.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,5,25.28,77.19,2015,0,0,65.843745,202.556,3.837,153.705,0.008,9.9,10.02,10.15,9.75,10.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,50,20.375,75.04,2014,0,0,2.87,117.197999,9.143,114.043,83.989,108.61,113.19,111.11,110.79,112.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,25,20.553,83.371,2014,0,0,0,12.303,30.68,88.432,34.739,50.71,49.34,50.46,51.45,52.23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,1,26.5249,71.5212,2015,0,0,103.1218,135.512,116.976,0.317,38.189,1.72,1.8,1.73,1.73,1.74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,20,14.577,77.186,2014,0,7.447,0,49.654,77.15,167.334,78.572,42.76,42.43,43.14,45.11,42.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,10,25.168,73.25,2014,1097.993002,338.845,145,137.68,570.16008,367.11,47.965,19.23,20.73,20.49,20.24,20.46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,20,14.673,75.514,2015,1124.88202,297.733997,202.122,140.277,182.285,121.969,89.681,45.54,44.32,45.6,44.56,46.53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,231,32.4733,76.44,2012,1284.981,1015.6761,1038.4019,912.50455,1062.70975,1038.2029,395.035996,847.87,722.52,863.97,636.52,678.52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,40,19.9213,79.1133,2013,0,319.648998,0.43806,427.959,460.363,479.819,402.285006,119.43,182.68,159.01,33.23,210.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,35,24.9293,74.6367,1994,14.18625,110.653,0.208,0.008,9.503,3.895,11.623,161.39,165.46,90.63,36.34,184.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,234,24.9637,74.6656,1999,1.437,169.562,87.70925,278.7,467.598,612.077999,13.75,1169.81,1378.51,1215.25,759.44,1232.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,120,19.93,79.1346,2012,1124.88202,730.8076,302,0,226.241,80.28138889,2.659,741.16,620.58,688.89,674.66,632.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,10,19.7218,79.1757,1997,14.18625,140.3755556,0,7.758,8.743,1.428,10.742,62.59,4.72,44.52,10.08,52.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,630,23.7376,86.1273,2000,2137.658016,4488.057,4585.885,5119.431,3672.61,3234.93641,24.505,3751.85,3242.49,4500.26,2836.7,3318.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,3.75,11.4645,76.0376,2004,0,0,6.91,99.185,81.453,215.962,154.983,11.85,8.84,11.85,8.19,9.21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,32.8,32.9578,75.1705,1980,16.403,57.12693,69.545525,81.63179,82.655645,73.05671981,2.36,139.23,109.45,138.66,89.57,100.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,2320,24.6217,77.0357,2015,5696.316111,4088.539,3991.512,6133.784,6870.637949,9478,9640.233027,12396.06,12334.68,12444.41,12156.64,12221.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,240,30.5559,77.7915,1975,639.069,867.7395,809.7111,710.43,779.65215,805.48235,820.318,833.9,770.25,914.1,652.21,698.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,144,29.976,78.2203,1980,234.158,796.48755,749.90165,765.50325,807.6017,629.24795,114.799,641.24,619.25,655.16,598.81,625.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,44,34.4903,76.1137,2012,16.403,35.3225,36.72545,43.8994,45.4914,48.7152,216.718,164.48,143.01,160.13,117.98,130.81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,24,16.5471,77.0825,2005,16.13,0,57.205,100.119,212.005,290.804,439.956,9.72,27.9,54.09,1.29,42.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,25.1,23.915,71.217,2014,0,8.425,0,169.672,140.573,92.08725,43.619,50.85,52.69,52.89,52.96,51.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,25,23.926,71.214,2015,16.13,0,15.874,66.805,127.022,181.871,18.918,50.69,52.27,52.61,52.37,51.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,5,23.916,71.1922,2015,0,11.52527778,15.874,112.321,32.426,5.635,0.018,9.84,9.78,9.81,9.82,9.71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,10.1,23.9021,71.2015,2014,8.23779,143.153,353.788998,311.224,491.02,437.55,203.749,18.88,18.8,18.73,18.76,18.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,15,23.908,71.216,2011,16.403,14.28907,71.128,0,114.7036,153.6647222,13.686,30.16,30.66,30.7,30.77,30.28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,40,23.904,71.184,2011,0,0.581,0,6.474,8.123,39.862,6.793,82.51,84.63,86.29,86.03,85.18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,25,23.9027,71.1935,2015,9.2,0,29.969,82.69371,36.51,188.357,41.689,50.69,52.12,52.93,52.75,52.23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,5,23.8892,71.2049,2014,0,5.197,6.168,8.013,160.7275,227.147,79.638,9.87,9.73,9.86,9.84,9.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,5,23.8829,71.1915,2014,16.403,9.059,41.581,43.44,144.68,189.832997,84.674,9.89,9.78,9.86,9.84,9.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,20.1,23.901,71.215,2014,16.13,0,87.988448,83.554,279.778,569.595005,207.79049,41.08,42.27,42.79,42.74,42.21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,15,23.911,71.194,2014,0,11.652,-0.16,65.104,109.531,159.938,30.191,30.16,30.66,30.7,30.77,30.28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,10,23.8994,71.1935,2013,25.698,576.113,942.54,912.935,897.564,1289.911043,67.432,18.83,18.73,18.75,18.69,18.46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,50,23.894,71.188,2015,14.18625,0.003,39.43438,166.693,177.107,150.057,122.795,102.76,105.63,108.2,107.33,106.81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,50,23.907,71.199,2014,0,0,29.108,78.769,0,181.640998,40.69,102.67,105.8,107.32,107.33,106.27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,40,23.893,71.197,2013,2961.406975,3277.43901,4585.885,4280.42,4962.617961,4184.857,10424.61497,82.58,84.67,86.73,86.03,85.61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,15,23.9091,71.2107,2014,30.934,0.071,6.827,42.097,138.093,285.023,1.079,30.16,30.66,30.7,30.77,30.28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,40,23.909,71.205,2014,542.754,403.229,0,21.7304,195.501,151.822,32.39782,82.51,84.92,85.91,86.03,84.76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,25,23.9145,71.189,2014,14.18625,1.605,38.38,35.438,0,110.551,39.693,50.69,52.3,52.68,52.75,51.71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,25,23.897,71.225,2014,14.18625,22.01276,78.61495,13.05333333,58.306,22.02722222,0.816,50.69,52.12,52.93,52.75,52.23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,20,23.897,71.225,2015,16.403,11.99696,58.35214,0,118.092,188.2866667,23.298,40.88,42.06,42.67,42.52,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,6,23.895,71.222,2014,1124.88202,367.631,247.097,20.321,214.578,213.258,9.704,11.83,11.71,11.83,11.81,11.73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,25,23.9,71.209,2015,1097.993002,295.485,484.224,110.141,191.94545,252.682,4.849,50.69,52.12,52.93,52.75,52.23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,5,23.8896,71.2065,2014,0,0,0.87514,24.765,44.448,336.004,26.29,9.87,9.73,9.86,9.84,9.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,25,23.929,71.206,2014,89.25,2.85387,0.697,231.695,0,110.827,28.043,50.69,52.27,52.61,52.37,51.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,4.9,23.8929,71.205,2011,86.426,2.228,41.245,39.563,22.01,31.63111111,9.371,9.63,9.51,9.61,9.59,9.56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,5,23.9033,71.209,2014,16.403,3.926,0,9.426,55.519,165.1080556,9.756,9.85,9.73,9.81,9.84,9.76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,5,23.6924,71.5682,2015,1124.88202,380.645,314.983,59.526,633.932003,198.02,59.62614,9.53,10.17,10.08,10.38,9.96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,39,15.524,77.266,2014,1097.993002,470.120004,335.826,0,271.661,223.051,14,84.62,83.6,83.57,89,90.23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,20,25.558,80.332,2016,1422.25,2148.424,1973.49295,304.4016667,786.665,944.008,518.722002,40.98,40.02,40.3,39.38,41.04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,10,14.2,76.69,2013,315.526,357.5444444,1206.459046,2469.186,1889.551,2075.946,1117.107,19.07,19.07,19.61,20.51,20.41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,20,11.895,76.935,2011,0,0,40.255,164.797005,318.732,311.424,137.922,43.26,44.91,45.45,46.46,42.96,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,5,20.0209,79.2712,2014,32.353,18.473,1052.778,1701.530036,2095.828,1710.952,2241.784,9.63,10.06,10.24,10.17,10.43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,221,23.907,71.1881,2014,0.336,2.879,33.446,26.059,18.925,153.47878,253.908,461.25,472.11,479.98,479.56,475.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,50,18.97,76.215,2011,44.306,0.221,91.268,182.328,238.891998,260.605,68.947,113,113.26,112.49,115.28,116.18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,10,18.783,79.727,2014,0,0,22.334,11.404,43.65,131.943,4.168,18.3,19.13,19.62,19.67,20.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,10,23.385,86.385,2014,14.18625,23.668,92.243,25.727,184.381,100.8532,121.24,18.72,18.01,18.29,18.26,18.76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,20,13.42,76.605,2015,16.13,0.237,0.093,26.306,17.086,225.931,59.634,44.39,43.94,45.41,46.47,44.93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,20,16.449,74.551,2014,1097.993002,370.5778,430.178997,60.294,271.661,396.15,29.934,46.49,45.79,46.53,45.69,44.76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,8,17.683,77.723,2011,344.842,992.595,1518.87,1809.682,2002.670002,145.905,4.921,16.58,16.49,16.8,16.29,16.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,10,27.608,79.684,2011,673.5808333,656.728,1367.800034,1792.718,1545,0,856.663,18.58,18.43,18.51,18.8,18.89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,8,16.759,78.257,2011,16.403,7.052,0.483,13.9111,34.132,191.170002,3.316,15.22,15.6,16.33,15.62,16.18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,20,17.402,77.381,2011,1124.88202,50.33705,221.544004,32.28436,2239.782963,1256.641985,1089.681,45.04,45.06,46.16,46.62,45.57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,5,20.6729,83.1107,2014,16.403,4.345,48.511,60.294,127.1622222,331.462997,5.493,9.66,9.5,9.62,9.66,9.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,20,17.235,77.055,2014,0,0.071,27.535,1.132777778,7.18,103.828,16.62,44.9,45.79,46.16,47.15,45.36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,25,30.401,74.078,2014,1124.88202,0,111.181,7.462,546.823,312.234,89.547,47.13,50.15,50.69,51.1,50.76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,10,29.868,77.736,2014,0,5.80545,26.024,3.722,48.395,236.037,24.47,18.61,20.26,19.91,17.38,19.94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,10,29.877,77.733,2015,16.403,58.537,28.243,36.51186,0,2.202,1.854,18.61,20.26,19.91,17.38,19.94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,10,29.88,77.739,2014,1124.88202,350.213,15,0,247.587,110.551,24.47,18.61,20.4,19.91,17.43,19.86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,5,29.918,77.755,2014,0,0,0,51.088,132.676003,284.214,10.544,9.69,10.46,10.22,10.04,10.14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,50,19.505,75.055,2014,69.89,85.55,96.55555556,124.836,42.038,442.696,398.481997,113.93,112.09,113.24,111.42,115.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,12,10.157,76.384,2015,0,0,54.746,0,171.327,1.207,66.98214,24.1,23.48,22.99,25.04,22.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,10,10.149,76.3907,2013,1097.993002,336.585998,235.425998,23.47,175.075,199.991,2.077,18.51,19.24,18.22,19.02,18.22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
71,660,23.5211,87.3023,2005,1455.784,1228.69,1758.58,2143.39,2258.3458,2098.731,3079.007,2900.91,3277.97,2039.11,3334.43,3476.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,100,24.8747,75.6189,1972,1097.993002,243.299999,0,0,0,0,1314.502,733.19,594.29,789.17,464.38,669.21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71,100,26.7803,72.0091,2009,1.92,453.219,256.689,442.632,309.047,353.3911111,254.813,375.58,421.46,361.14,323.41,526.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,25,15.1707,76.377,1985,0,176.624,103.986,-0.046,0,0.812,5.926,78.2,78.6,103.15,7.52,131.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,30,18.4271,74.6338,1975,1124.88202,380.645,316.933,116.855,314.440999,327.035,283.378,8.08,70.62,8.25,9.33,45.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,24,14.3277,75.8808,2007,0,0.365,258.762,195.124996,176.351,326.647,272.428,2.41,5.9,17.49,3.41,16.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,990,31.4133,76.8686,1979,3764.255976,3135.3047,3322.4443,3168.7566,3070.8088,3210.1685,3327.345,3702.27,3530.91,3702.27,3379.76,3847.03,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,1200,21.1238,84.9843,2014,2271.168975,481.94575,5837.766,6164.74,3444.42,3950.566,6439.926,4467.05,3455.69,4968.38,4721.3,6321.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1200,21.6923,72.6215,2014,401.308,0,2636.864,2.97,0,0,4082.241,3702.27,3903.36,2989.1,4798.38,3775.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71,33.75,30.4561,77.7368,1967,0,148.66295,136.1757,119.58905,129.0316,146.7426,185.65,146.51,125.65,126.06,106.94,122.79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,51,30.4354,77.6821,1967,0,229.9843,204.0347,179.498,185.77645,218.89005,122.29,204.1,130.59,161.5,124.81,117.79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,500,19.9545,72.7478,1995,4343.025,3642.26,3480.74,3394.367,3189.8,3268.01,2101.742,1379.67,1850.11,2587.19,1980.98,2633.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,600,20.0102,79.2033,2013,0,382.45,334.9,1413,2205.11,2966,1628.431973,1798.22,2613.23,2602.24,1978.61,3160.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,280,29.8783,80.5727,2005,0,739.77255,1084.18185,951.34935,1147.3942,1100.67895,438.642,1211.69,944.94,974.57,809.53,844.24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,330,26.7024,77.8492,2007,0,829.1142,282.7,94.855,210.2305,20.2349,587.81561,946.9,1148.16,877.16,363.76,1038.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71,595.2,22.2396,72.752,2010,247.8147222,145.814,384.538,283.74811,549.8693,656.549,1569.548023,1980.09,2027.44,1922.01,1906,1872.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
71,22,19.1896,73.004,2012,1124.88202,635.836005,278.75,56.75572,111.823,236.037,17.082,11.6,41.27,67.18,9.04,109.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71,96,27.4028,88.5247,2017,16.403,5.217,35.466,100,368.2495,459.9288,359.807,400.86,345.97,402.62,303.85,304.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,12.96,19.4496,75.0382,2015,1.325,9.386,257.068,934.537,1563.457,2172.539,271.326,281.45,211.79,256.66,200.36,292.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,25,17.8994,81.8296,1983,1097.993002,351.602,143.57,43.133,304.071003,287.497005,388.814,109.1,85.71,97.27,74.62,80.14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,75,26.2325,94.2612,2000,17.085,164.32425,162.3243,257.6453,273.01805,230.31265,483.617,312.86,269.04,312.86,232.91,250.91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,24,16.3537,74.0095,2000,14.18625,8.298,8.9351,16.64,113.992,1.098,118.242,89.69,74.42,89.69,64.43,69.63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
71,390,33.3691,75.7985,2007,430.266,2165.54785,2349.6726,2268.6199,2332.1407,2262.0131,1624.574,1641.71,1558.95,1664.41,1455.31,1550.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
