country,capacity_mw,latitude,longitude,primary_fuel,commissioning_year,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017
RUS,4000,47.5993,42.3717,Nuclear,2001,18899.063,16099.33028,17410.917,16674.87074,17810.593,20051.023,19304.71,26888.95,28357.88,27270.48,30070.76,28565.42
RUS,15,47.345,47.48,Solar,2003,1.204,24.096,25.48392,-0.472,1.871,17.61,10.349,22.86,22.64,23.44,22.7,22.64
RUS,61,51.5425,81.2086,Coal,1943,16.403,451.0534,206.118,3.919,16.8752,0,15.279,410.48,204.2,189.03,153.6,210.71
RUS,15,50.74,37.435,Solar,2013,182.646,347.469,668.532,381.2763889,417.618,529.756,180.621,21.35,21.43,21.65,22.57,21.72
RUS,366.4,58.0821,38.8249,Hydro,1935,363,1380.61,1150.504,1439.363,22,851.42,873.23,1891.35,1257.55,1181.84,1208.7,1654.43
RUS,15,46.3236,48.1984,Solar,2016,62.178,159.064,76.698,12.08,85.0327,64.356,1.778,380.76,30.73,32.08,112.95,21.46
RUS,15,46.3924,47.9786,Solar,2015,207.942,14.273,34.531,26.173,124.218,23.298,9.49,341.9,30.82,183.3,20.38,22.83
RUS,15,46.3986,48.5156,Solar,2015,0,0,3.107,3.734,51.09,6.32743,5.298,25.45,6.06,9.86,20.2,22.83
RUS,1,67.6658,134.6573,Solar,2004,1124.88202,347.465998,272.712,0,211.878,93.06,0.679,1.45,1.39,1.39,1.4,1.39
RUS,130,55.7917,37.3849,Gas,1931,24.356,5.508,22.73611111,6.277,3.769,0,18.065,653.8,578.93,575.32,364.73,570.27
RUS,84,48.9791,142.9641,Coal,1984,16.403,41.77,20.904,310.059,490.763,93.777,266.165,697.45,324.75,352.94,426.58,290.17
RUS,460,51.8433,55.0988,Gas,1969,131.589,323.094,418.125,479,479.577,628.13,900.333,2265.42,1704.95,2248.19,2131.13,2017.89
RUS,185,53.3969,55.8875,Gas,1953,451.205,250.965,378.181,219.376001,0,234.699,252.365,660.56,964.85,690.61,757.45,811.54
RUS,61,53.145,50.0564,Gas,1900,0.335,1.295,48.913,2.804,6.481,-0.881,3.401,491.16,214.68,365.14,253.69,267.59
RUS,61.5,53.017,49.814,Solar,2013,0.245,35.99638,37.459,0,4.23,0,21.514,91.13,91.98,91.98,92.24,91.98
RUS,440,53.2514,50.2756,Gas,1971,51.622,0,341.12,603.879003,1041.975998,1250.071,-298.392,2457.83,1822.94,2156.14,1965.45,1930.16
RUS,340,54.2171,45.2093,Gas,1958,654.034301,989.0983333,713.204998,295.0736111,0,110.4052,80.233,1446.17,1326.81,937.54,1135.19,1491.49
RUS,10.7,56.4492,53.7714,Gas,1944,0,0,0.486,47.92,7.616,0,-0.035,318.4,38.53,103.6,162.15,46.93
RUS,669,51.6239,46.0097,Gas,1955,2360.014,2411.226,1563.392,873.707,1557.9901,0,5026.547,3433.33,2586.05,3000.67,3261.58,2934.72
RUS,54,51.5223,46.0339,Gas,1930,72.45929,30.52202,30.784,0,-0.213,9.157,19.465,464.99,214.11,269.43,283.32,236.88
RUS,1403,52.0481,47.7622,Hydro,1956,3664.009017,2544.68,2604.711,2226.285,863.05653,1068.363019,2144.807,4159.19,5460.73,5323.72,3072.3,4936.87
RUS,72,54.9048,43.3379,Gas,1951,0,26.993,860.419998,264.773,38.043,1.792,202.278,614.94,320.8,404.32,482.36,315.84
RUS,15,45.0175,41.6727,Hydro,1926,4764.354051,5597.462,3889.044,6327.03,6236.42,5554.67,3845.666,44.39,32.04,40.58,44.1,31.58
RUS,204.9,68.8426,35.5683,Hydro,1970,0,30.20916667,39.69,-0.128,137.27,124.402,297.394,674.57,457.23,569.66,719.19,529.31
RUS,150,68.9869,35.6978,Hydro,1972,37.051,14.1,35.343,19.6,84.559,121.221,370.394005,499.13,334.7,470.69,527.22,396.72
RUS,808,59.6334,60.7051,Coal,1954,2183.006,1688,2170.633,1167.071,993.444002,4084.428,1799.773,2988.44,3109.06,3063.61,3068.43,2791.17
RUS,500,60.0758,30.4744,Gas,1975,1116.054039,1015.6761,1459.399526,1202.136,1542.054,1784.18544,1733.149996,1592.49,1392.2,2085.39,1798.33,2193.36
RUS,900,60.016,30.0978,Gas,1988,2664.071992,1236.183056,1845.647,3855.73403,3032.6496,2057.288,4066.724,2456.54,3401.1,3458.16,2769.46,3948.06
RUS,410,64.5627,39.8339,Coal,1976,270.793,404.269018,283.834999,30.612,172.333,162.145996,666.734,1856.65,1434.63,1775.47,1387.01,1416.31
RUS,699,56.6195,84.8123,Coal,1953,1220.404,1054.42,24.141,67.77,220.097,14.199,-188.774,2211.28,2392.96,2596.53,2370.34,2414.63
RUS,100,47.7583,40.2997,Gas,1925,24.8126,0,81.42805556,-0.089,29.593,30.493,15.57,634.57,320.31,520.34,508.63,438.67
RUS,1493,55.5833,39.5611,Gas,1923,3007.703,4219.22785,3787.823998,4073.448008,4336.698,4798.672977,4954.09,5149.33,7792.83,6404.76,5413.98,6549.4
RUS,400,53.9486,37.6489,Gas,1950,627.728,243.299999,127.9666667,164.092,280.649,248.208,1.969,2215.24,1212.44,1417.74,1990.69,1754.69
RUS,12,50.5369,116.3158,Coal,1961,154.011,473.562,1.5,0,211.537,58.434,-0.065,319.08,16.2,117.11,117.73,41.45
RUS,24,58.3303,78.4879,Gas,1949,0,0,27.082,154.308,162.936,146.28381,9.942,355.69,100.52,193.72,83.92,105.28
RUS,28,58.8345,57.7925,Hydro,1948,0,1.99,74.215,0,57.972,79.002,7.572,102.2,86.73,109.11,106.04,104.88
RUS,24,56.4396,61.9161,Gas,1998,16.403,0,3.42,0,57.616,8.691,8.468,341.4,83.43,141.19,180.88,105.28
RUS,3000,54.1647,33.2367,Nuclear,1997,10505.28775,11892.58048,10548.554,13358.65566,15241.801,18697.6559,19674.3,14158.88,18383.11,18942.35,18041.29,21424.06
RUS,275,47.2161,39.5794,Gas,1973,9.698,0,65.878,13.87583333,0.018,103.733,316.296083,1276.17,1190.36,1058.26,599.82,1206.35
RUS,275,54.7713,32.1439,Gas,1973,4119.938,1197.899,10172.2519,3956.473,1772.379,4376.115,3988.834,1253.99,1331.73,1294.22,1620.73,1206.35
RUS,630,55.6056,32.4139,Gas,1970,0,1549.140961,1953.793,596.698002,250.665,1468.602778,189.363999,3799.02,2905.47,2898.81,2906.75,2763.64
RUS,160.5,43.5947,39.7544,Gas,2004,0,166.351,267.989,381.95065,278.571,407.674,111.609,697.12,533.41,664.23,603.48,704.07
RUS,25,51.0711,55.0065,Solar,2016,16.13,24.096,64.037,0,1.871,5.349,-0.13,316.73,17.95,103.6,85.99,33.69
RUS,144.7,59.6957,56.675,Gas,2011,0,7.497,2.257,5.936,39.905,43.58527778,6.856,808.09,513.41,864.76,558.53,634.76
RUS,350,56.3525,43.8914,Gas,1974,250.372,24.429,0,152,226.372,110.089,701.217,867.9,1361.57,1294.22,935.74,1535.35
RUS,377,63.5762,53.9865,Coal,1960,30.769,133.525,123.618,46.151,106.9691667,34.473,77.628,1450.26,1212.94,1033.17,1174.45,1302.31
RUS,554,53.5119,87.2669,Coal,1954,448.668001,570,1226.9743,892.411,840.92,572.456,63.231,1985.39,2174.55,2392.64,1637.01,1913.74
RUS,1578.5,57.0023,60.4635,Gas,1936,2503.742,2183.187,2663.022,2049.391983,2477.223,2738.9845,4459.872,5439.02,5853.59,9189.08,5676.18,6924.46
RUS,1.95,53.9197,56.5224,Gas,2002,14.18625,0,37.187,0,32.426,0.194,85.841,254.21,2.37,71.83,110.86,8.55
RUS,2415,45.3122,41.5111,Gas,1971,5215.6832,5027.955,5753.937028,5603.316,5326.075044,5981.371,8014.202951,7053.24,10229.49,8202.58,9840.7,10593.97
RUS,345,53.6666,55.9619,Gas,1957,459.364,374.436,287.17,118.4488889,245.299,164.175,568.156,2730.02,1223.42,1980.09,1979.76,1513.42
RUS,8865,61.2794,73.4889,Gas,1979,21021.244,18807,22480,20297.46001,20680.324,20687.632,29519.9,33056.17,32892.49,33119.47,33210.21,38888.43
RUS,36,56.876,60.594,Gas,1932,0,0,0.098,33.847,64.849,8.835,-0.064,571.05,184.33,277.05,300.02,157.92
RUS,20.8,54.6644,20.1241,Oil,1924,574.062,490.31,205.406996,0.66,345.4705556,153.665,10.393,464.99,58.96,293.73,216.43,37.53
RUS,122,61.1044,28.8394,Hydro,1938,166.291,47.455,38.21225,-0.472,132.031,47.506,344.064,534.81,450.56,541.01,650.55,473.88
RUS,11.76,44.7417,41.9011,Hydro,1933,12.419,3.68,1.754,16.112,115.536,85.407,1.804,36.15,26.87,32.35,36.01,26.87
RUS,2.04,53.1484,48.4297,Hydro,1925,12.505,90.563012,151.287,3.359,53.086,13.59,77.497,7.44,5.13,6.19,5.9,5.32
RUS,372.4,53.0642,48.3994,Gas,1947,936.256,261.632998,582.699,376.793,105.937,311.424,634.146593,2015.07,1735.93,1856.65,1918.3,1633.62
RUS,236,55.7603,37.528,Gas,2006,347.489999,0,277.29002,359.887,185.946,873.759,539.437,1002.89,927.83,1023.22,668.17,1035.27
RUS,116.9,51.766,36.1389,Gas,2011,42.982,3.854,0.191,54.78555556,57.616,136.504,4.757,873.43,557.77,614.16,534.78,512.8
RUS,18,55.7053,37.6488,Other,1986,1675.425,3642.26,3322.255002,2964.241,2662.47,3345.807,2782.7810250000002,332.62,15.49,167.86,220.11,0
RUS,100,57.9311,60.0832,Gas,1985,-0.66,0,0,0,52.093,34.985,144.532,698.4,388.55,469.74,493.57,438.67
RUS,110,59.7583,30.5897,Gas,2014,136.971996,71.848,90.28,160.261,191.308005,253.034,246.686,724.04,470.23,552.84,557.82,482.54
RUS,313,54.8402,56.091,Gas,1955,20.2,180.216,14.9,198.055,64.53472222,112.21,77.628,1872.65,1704.52,1226.54,1983.84,1373.04
RUS,77.74,54.84,56.0911,Gas,1938,4169.277038,3323.204032,2725.69064,5670.247,7032.282,5554.473004,2970.148,570.57,258.62,222.49,338.67,341.02
RUS,642,47.2161,39.5794,Gas,1957,131,0,985,1786.33,1880.955,1447.2474,1019.980998,3439.88,2716.21,3429,2740.08,2816.28
RUS,589,55.8833,38.7833,Gas,1914,3846.139965,3198.87571,3954.472,4733.028984,3875.841,4032.484,3327.345,1901.61,2315.92,2153.12,1323.3,2583.78
RUS,410,50.0819,118.0942,Coal,1942,0,142.411,252.783,19.94159,290.897,168.245,614.962,1430.23,1234.91,1428.14,1433.91,1416.31
RUS,48,59.7931,110.8726,Gas,1973,16.403,2.957,3.449722222,2.153,159.286,96.861,1.784,600.09,237.67,328.86,282.43,210.56
RUS,235,52.7533,41.4785,Gas,1954,334.159,261.632998,107.327,55.816,88.067,52.955,184.118999,944.43,926.05,1111.59,871.73,1030.88
RUS,110,57.0252,40.3841,Gas,1966,0.345,1.198,17.77,17.579,77.05583333,29.691,146.465,899.51,485.07,646.44,756.27,482.54
RUS,18,42.885,47.6503,Gas,1943,206.166,7.53,184.279996,92.7,115.339,52.378,18.13,257,41.04,119.79,11.25,78.96
RUS,30,64.2218,34.3363,Hydro,1964,0,-0.045,0.026,904.191006,693.296,589.472,678.61,132.13,106.12,117.81,120.74,101.1
RUS,155,59.9069,30.3344,Gas,2010,0.016,0.025,9.47,7.997,39.28112,121.221,6.176,615.27,651.04,702.26,488.81,679.94
RUS,15,42.7053,43.9744,Hydro,1972,898.073003,1153.653,833.574,1700,0,155.251,142.446,55.68,44.47,48.74,55.06,44.49
RUS,15.9,44.2269,42.3436,Hydro,1958,2023.234019,2411.226,1949.476,1766.051,1670.25,1487.88,80.339,48.58,36.03,43.44,48.38,36.03
RUS,1110,52.4622,103.9791,Coal,1924,1533.96,1802.796,1408.703982,1051.6,1070.51,1060.949002,1363.423,3833.12,4810.3,4036.49,3623.01,3834.4
RUS,600,56.1227,101.5965,Coal,1959,673.5808333,941.471997,868.847995,389.69175,540.321,621.206,1140.16,3264.91,2165.08,2731.29,2140.82,2072.65
RUS,475,52.5329,103.9365,Coal,1963,312.976,228.347819,34.016,198.012,10.234,0,932.129,1373.55,1534.49,1704.75,1292.28,1640.84
RUS,228.4,56.7709,60.5533,Gas,2014,15.1459,6.204,40.602,69.48,187.139001,0,382.964,1439.75,953.68,1071.68,1145.52,1001.93
RUS,160,59.1276,37.8291,Gas,1931,36.295,2.279,55.967,42.079,126.136,188.42,85.303,701.11,696.04,589.25,582.42,701.87
RUS,30,55.8124,37.3858,Gas,1973,65.113143,57.12693,47.062,0.185,64.65,3.324,1.451,408.54,76.36,221.24,263.36,131.6
RUS,878.3,58.2449,68.4453,Gas,1980,2151.888,1160.700041,1656.996026,0,1677.525,1291.387,5340.573066,3238.5,2701.82,3885.07,3143.86,3852.87
RUS,620,53.5472,49.4539,Coal,1960,958.505001,1029.439997,688.3136111,378.638,0,167.334,1049.080957,2655.64,2307.77,1899.72,2609.37,2141.73
RUS,2,52.6137,157.5746,Hydro,1997,0,0,0.991,4.331,245.299,215.01,6.451,8.06,6.88,7.79,8.38,6.92
RUS,24.8,52.6054,157.4958,Hydro,1997,0,0,26.037,0,195.981,161.6902778,118.242,80.9,62.06,75.42,84.43,61.78
RUS,18.4,52.6286,157.4468,Hydro,1997,1097.993002,358.037,309.724,0,1.964,7.336,155.736,65.97,53.96,62.32,69.1,53.75
RUS,23.5,55.6457,37.9243,Gas,2014,14.18625,734.159003,309.724,191.424004,0,3.048,0,336.64,79.35,167.3,166.8,103.08
RUS,331,56.4731,84.9964,Coal,1988,1549.73004,2332.292,1149,815,494.075,0,235.72,1402.86,1257.74,642.72,1405.06,1143.41
RUS,14.7,56.4822,84.9451,Gas,1953,0,155.228,123.618,17.352,81.813,55.435,10.314,446.94,58.03,151.72,256.55,64.48
RUS,140,56.6211,85.0422,Gas,1988,2.32,7.12,2.096,3.919,140.444,-0.02,-47.913,781.21,535.4,575.72,496.39,614.14
RUS,2234,54.0369,61.6472,Coal,1960,3140.066992,2704.997979,5838,5022.762026,5326.075044,5265.587018,6880.55302,5732.51,9543.06,7220.05,7306.24,7717.17
RUS,211.5,47.6061,42.1122,Hydro,1984,0,141.2491667,84.129,41.975,119.24,250.56,639.943,723.04,594.29,664.23,746.88,617.64
RUS,50,55.1164,60.1428,Gas,1992,1097.993002,261.632998,304.52,0.046,177.458,31.5415,1.508,474.93,313.66,251.12,150.49,219.33
RUS,17,56.8526,35.8575,Gas,2008,16.403,0.0097,11.059,5.439,61.154,9.589,2.013,245.07,8.06,119.79,36.52,74.57
RUS,170,56.9047,35.9058,Coal,1976,1.204,167.7727778,47.084,0,61.731,4.093,100.832,899.51,452.15,716.62,706.42,587.25
RUS,88,56.8425,35.9626,Gas,2011,0,0,0.05782,12.067,57.007,148.016,114.477,680.21,456.88,500.05,419.49,386.03
RUS,1417,57.0867,65.6269,Gas,1960,4040.204,3640.642,4394.889,3772.048,4470.404,9256.075932,5492.575004,4467.05,6914.41,6910.74,3537.96,6216
RUS,2.2,54.5767,54.2483,Wind,2001,0,2.402,0.973,0,70.584,0,7.699,4.54,4.24,4,2.78,2.87
RUS,150,52.5296,39.6478,Gas,1934,9.346,0.364,109.482,0,30.68,79.174,202.167,758.02,642.31,771.41,702.63,658.01
RUS,929,54.9131,56.0719,Gas,1940,0,792.68665,886.983,826.188998,354.501,804.868998,2782.7810250000002,4545.59,4185.44,4430.14,3512.87,4075.28
RUS,120,57.5275,38.2978,Hydro,1935,18.193,63.185,105.161,20.763,85.071,327.552005,171.616,436.77,348.29,395.18,425.59,359.17
RUS,148.77,51.8327,107.6151,Coal,1936,1.204,245.838878,90.617,7.60872,70.877,0,0.007,1032.68,592.13,800.54,466.69,513.91
RUS,35,54.2742,48.5851,Wind,1965,201.438,112.579,57.953,0,162.133,67.263,0,325.39,4.96,140.78,27.09,19.26
RUS,852,54.3472,48.625,Gas,1952,1010.704,796.48755,1690.044,1439.363,1469.80405,2277.961042,127.139004,5555.74,4036.49,4783.08,4902.41,3737.5
RUS,72,66.0922,76.7341,Gas,1947,0,132.504,103.03,40,189.4281,162.862,8.07,769.09,332.46,379.79,397.12,315.84
RUS,979.7,66.035,78.0838,Gas,2012,3524.876,3370.109,4122.956,3840.718997,3520.888045,0,4010.581003,3381.99,3674.78,4167.55,3321.19,4297.68
RUS,5.1,54.9339,20.3501,Wind,1998,0,-0.264,31.539,3.734,36.564,48.384,0.382,10.08,10.13,8.62,9.52,9.89
RUS,3840,57.9683,102.6958,Hydro,1974,8959.65903,8048.575,8754.479167,0,4764.961,6771.610024,8562.27801,16352.86,14072.16,15379.64,16397.67,12785.91
RUS,525,58.0492,102.8088,Coal,1978,379.472,85.65955,0,0.043,12.706,3.415,870.34672,1688.93,1212.44,1977,2067.82,1813.56
RUS,5,50.9623,84.7928,Solar,2000,1124.88202,505.2809,328.713999,0,249.033,124.537,16.116,7.65,7.61,7.61,7.63,7.61
RUS,200,67.8036,83.5328,Gas,2007,0.01274,0,42.165,42.051,15.63,184.919,257.071,1223.23,858.12,842.14,958.39,877.34
RUS,135,59.9253,30.2469,Gas,1932,6.44,70.44,84.084,6.132,9.408,43.992,116.156,899.66,588.61,685.08,678.31,592.2
RUS,12,52.5514,158.2377,Geothermal,1988,2470.211954,2698.503,2710.064,830.64,1031.804,804.868998,662.304,395.07,179.88,207.6,2.32,54.83
RUS,160,60.9204,34.1905,Hydro,1952,85.349,32.47638889,77.098,77.181,184.381,203.973,53.774,584.22,463.2,568.8,582,475.31
RUS,1062.15,57.3556,59.9603,Gas,1955,2385.152962,3071.963,4495.381012,4076.98,3189.8,3597.872048,4256.899,3517.36,4693.9,5006.8,4233.28,4659.37
RUS,268,68.6067,31.7478,Hydro,1964,4.318055556,20.876,133.183997,78.718,137.014,0,16.932,709.15,562.4,759.76,820.3,602.45
RUS,7,58.8532,60.7552,Hydro,1943,0,0,31.521,3.754,128.623,13.144,0.018,27.98,24.33,28.6,30.57,25.55
RUS,130,69.0912,35.0418,Hydro,1984,0.245,0,1.842,3.939,514.578,373.35,624.531,399.35,282.84,354.37,394.27,282.84
RUS,680,63.0315,112.474,Hydro,1949,339.633,79.904,401.536,338.265,359.559,513.851,828.931004,2591.88,3069.68,2167.87,2270.76,1815.87
RUS,6,56.1448,40.4546,Gas,1978,4119.938,3305.9567,2962.298002,1362.782,1940.236,1495.191,865.509005,446.28,60.42,226.14,287.3,26.32
RUS,497,43.1003,131.9728,Gas,1913,402.493,180.578,681.233,0,0,439.167,230.943,2875.76,1911.17,1909.56,2252.37,2180.2
RUS,300,43.1009,131.9722,Coal,1971,28.078,81.809,69.133,-349.056,0,5.839,90.836,985.45,832.16,988.63,993.92,1036.32
RUS,596,56.1448,40.4546,Gas,1962,1852.421,4202.458,5508.7643,0,214.4822,1803.766,2917.147,3000.67,3089.26,3031.6,2140.82,2614.49
RUS,420,47.4961,42.2106,Gas,1933,218.729,1060.478002,1365.5778,737.04625,835.373,1507.208,2202.069,2765.42,1865.79,3318.05,2370.34,1842.43
RUS,72,48.5677,44.4498,Gas,1967,6.19542,0.022,0,5.659,0.59,10.788,4.781,557,401.99,392.64,406.63,315.84
RUS,300,48.5031,44.6089,Gas,1934,204.236,262.288,230.792,189.393004,211.1466667,536.352,446.663,1804.13,1172.66,1594.37,1410.36,1316.02
RUS,296,48.4575,44.6683,Gas,1937,437.439,0,219.296,185.353,8.473,150.597,432.234,2021.28,1795.67,1717.93,786.81,1298.47
RUS,86,59.9117,32.3433,Hydro,1926,1.764,15.641,7.86,0,348.893002,263.171,207.79049,347.36,296.66,340.46,348.32,298.9
RUS,15,46.42,48.405,Solar,1980,16.577,30.01,60.124,0.09506,33.251,33.009,-0.27,24.37,23.69,24.59,23.21,23.76
RUS,15,46.44,48.645,Solar,2003,0,52.057,68.468703,0,29.146,156.537,5.032,24.46,23.86,23.91,22.92,23.84
RUS,136.1,59.195,39.9389,Gas,2011,640.84573,413.607004,237.875,116.855,228.713,686.008,423.744004,726.3,540.11,667.16,385.34,597.03
RUS,220,48.775,44.8397,Gas,1989,217.624,30.342,20.82,23.184,93.14048,114.043,411.795,995.63,846.34,875.6,815.82,965.08
RUS,2671,48.8244,44.6767,Hydro,1952,13372.10895,16717.08982,15054,12151.76976,13463.45669,0,12053.09027,11872.97,10229.49,10497.19,12156.64,9398.71
RUS,541,48.8242,44.8178,Gas,2004,1042.427,464.851,62,0,381.338,65.08535,1261.301999,1990.32,2874.82,2145.34,2376.53,2373.22
RUS,270,67.6106,64.0814,Coal,1955,52.20852,181.942,258.147003,15.981,0,8.447,182.438996,1201.64,927.83,996.39,747.66,932.69
RUS,127,51.6867,39.1577,Gas,1957,-0.31,0.293,0,51.971438,0.036,42.081,8.835,749.02,637.76,559.6,496.92,557.11
RUS,25,67.5,64.0181,Coal,1942,0,104.753,31.245,74.91355,150.761,47.641442,-0.24,435.32,4.32,214.88,244.19,86.36
RUS,1020,56.7919,54.0839,Hydro,1955,2508.96,2247.152,3150.716,2283.958,1657.442002,2204.188,2334.750994,5531.27,4957.09,5525.11,5953.3,5088.54
RUS,250.5,59.9694,30.3767,Gas,1954,49.736,0.163,307.722,189.807002,263.466,543.305,261.255,1172.46,1296.31,1203.17,933.55,1098.87
RUS,40,64.4892,34.662,Hydro,1959,18.427,7.834,5.914,47.92,0,13.178,10.437,160.67,147.51,157.22,160.99,135.07
RUS,4,57.6064,34.5633,Gas,1979,38.38555556,93.171,25.423,11.071,0,0,22.78,23.39,2.21,8.72,13.72,17.54
RUS,600,53.8786,87.2344,Coal,1954,918.97,845.465004,654.254,371.378,407.04455,286.6396,723.69,2422.15,2178.92,2729.89,2135.22,2072.65
RUS,23.23,55.4273,65.293,Gas,2012,276.64538,283.170002,154.008996,14.88527778,51.17,212.991,0,272,28.73,147.13,50.4,101.9
RUS,368,62.0598,129.7743,Gas,1970,41.132015,0,59.16,114.265,162.168,290.314,43.205,1463.46,1540.36,1584.36,1084.91,1614.31
RUS,170,62.054,129.6294,Gas,2014,14.18625,6.474,69.233,16.538,99.358,143.039,223.957,1051.37,842.52,811.93,1011.89,745.74
RUS,12,62.0443,129.7639,Gas,1961,1124.88202,400.68,295.578,0,232.1880556,33.263,20.468,401.59,36.41,138.94,205.22,52.64
RUS,850,57.5506,39.7711,Gas,1934,9080.386004,7052.696,5187.348,5823.028,7018.217,6435.09,4725.797,4001.63,3279.12,4293.3,3016.45,3728.72
RUS,1025,59.3378,57.2461,Gas,1956,575.967,1029.439997,2631.564,2376.068,3102.168,3395.48725,3204.591,4545.59,3987.37,4512.53,4777.6,4496.4
RUS,67,52.5947,38.5148,Gas,1955,1.204,0.022,45.013,12.067,47.939,25.892,45.987,409.83,291.27,337.25,149,293.91
RUS,195,56.6322,47.8722,Gas,1984,4.208,51.43,160.449,102.64,19.224,119.38,429.689,921.55,872.95,869.05,787.67,855.41
RUS,10,52.295,57.945,Solar,1984,0.778,24.5,54.034,74.798727,98.574,38.037,0.008,15.24,15.24,15.24,15.29,15.24
RUS,45,52.9564,56.4147,Hydro,2004,1097.993002,499.9875,851.324,248.941996,268.153,0,739.964002,166.9,127.03,134.17,160.73,126.21
RUS,18,64.83,32.0083,Hydro,1980,6.542,165.107,74.089,26.977,110.915,108.415,6.682,85.34,73.76,90.37,85.24,72.88
RUS,1207,59.8276,30.4512,Gas,1978,1221.411974,1999.979003,1617.38496,1211.642,1098.791994,2209.914957,2109.062,5282.96,4891.98,5605.47,7163.62,5294.79
RUS,592.8,46.9981,142.7422,Coal,1958,188.137,291.439,827.348,120.697,170.1816667,543.305,1204.063,1450.16,1966.96,1636.47,1452.12,2047.77
RUS,1591.5,54.4557,61.2325,Gas,2014,5971.706042,3626.61897,3192.480004,4026.97,2870.527027,4012.753941,3892.305,5536.79,7545.92,6743.2,4737.92,6981.49
RUS,1200,56.4822,38.1856,Hydro,1956,1752.201035,1266.981,790.969,1483.971,1292.724,750.463,3761.078,3948.96,2576.21,2738.69,3512.87,2873.47
RUS,2200,55.2903,52.0228,Gas,1988,5320.785,6420.386,7046.079033,7055.069,7632.069,8293.966068,8853.0242,8574.45,5863.17,8993.08,8506.5,9650.82
RUS,69,58.0772,55.7706,Gas,1936,25.23194444,45.508,0,0,-0.156,0,11.966,440.43,274.51,374.96,347.23,302.68
RUS,590,53.7695,87.2436,Coal,1976,209.452,3042,3648.055004,1424,1076.003,0.071,1723.654965,1429.93,1791.22,1293.63,1985.52,2038.1
RUS,30.6,43.3226,43.6907,Hydro,2011,1097.993002,342.15,199.037,0,266.4047222,149.689,339.249004,102.53,75.11,91.94,101.36,75.11
RUS,15,52.7264,58.7072,Gas,2004,1124.88202,419.571004,0,7.758,216.311,0.248,50.626,351.58,39.94,149.82,80.25,65.8
RUS,320,43.8983,41.8825,Hydro,1928,1302.159001,1673.670989,1594.261,1218.76,1726.146,0,192.921,1002.89,795.45,918.66,993.92,742.58
RUS,1330,53.7698,127.3054,Hydro,1933,9080.386004,8289.78303,7416.812,7055.069,8208.573,3960.55,7082.099012,7117.36,3989.54,4741.31,5007.38,3979.3
RUS,2467,53.4265,49.4794,Hydro,1950,3218.769965,2399.094,2487.210032,1778.746991,1287.498986,1593.817,3981.90202,7850.23,5639.2,6996.63,7221.89,5421.7
RUS,18,61.0629,42.1147,Gas,1936,14.18625,0.129,52.574,2.041,71.266,0.006,0.06,383.91,62.71,135.66,96.26,78.96
RUS,30.5,68.9717,28.7803,Hydro,1950,97.153,53.529,38.957,33.847,157.222,82.44,162.032,127.03,106.35,126.1,126.62,107.89
RWA,3.78,-1.727,29.256,Waste,2010,0.175,0,1.189,2.153,40.298,-5.662,10.361,85.49,32.06,2.02,146.51,12.61
RWA,7.8,-1.891,30.066,Oil,2005,2678.805981,0,0,910.688,1348.401,972.872,729.363,624.1,407.02,470.69,479.61,7.75
RWA,20,-1.882,30.074,Oil,2009,0,43.078,0,0.877,0.28,8.324,13.503,6.67,61.16,2.51,121.49,34.38
RWA,26,-2.068,29.32,Gas,2016,1124.88202,0,54.055329,0,189.811,190.296,332.21724,104.16,69.4,4.63,110.19,10.67
RWA,12,-1.582,29.655,Hydro,1982,16.403,4.842,0,0,37.366,23.088,146.341,42.54,41.05,33.01,41.54,41.42
RWA,2.5,-1.582,29.655,Hydro,2010,1124.88202,425.923,163.813,0.752,190.5226,15.171,93.186,8.49,7.95,6.83,8.92,8.9
RWA,11.5,-1.477,29.75,Hydro,1959,14.18625,8.006,0.666,0.001666666667,62.45111111,6.996,99.370529,40.77,39.34,31.63,39.81,39.7
RWA,28,-1.989,29.633,Hydro,2014,19.017,80.455,0.081,45.824,70.86,0,85.406,111.77,113.87,96.78,116.62,116.24
RWA,29.8,-2.509,28.875,Hydro,1958,51.11073,97.817,71.124,43.44,73.621,5.011,108.586,127.05,127.8,111.98,122.4,132.28
RWA,43.8,-2.633,28.903,Hydro,1989,9.2,18.414,0,9.25,0.068,9.853,199.243997,187.06,188.17,164.92,176.28,190.82
RWA,8.5,-2.026,30.377,Solar,2015,1669.943049,2290.236,1555.049,1067.7953,813.922,1153.75,75.048,151.89,105.18,12.01,20.3,19.43
LCA,3,13.7381,-60.961,Solar,2019,29.91,6.089,1.677,14.386,1.882,2.921,2.116,5.99,5.9,5.96,5.99,5.97
SAU,162,25.94,49.688,Gas,2002,285.358,418.9152778,398.23,0,224.267,219.407,123.153,1305.37,1042.36,1002.75,846.61,992.33
SAU,263.4,26.23,36.487,Oil,2013,238.533,340.884,92.085,413.363,796.118,583.198,710.98,963.95,782.34,732.41,1008.31,708.98
SAU,348,29.78,40.012,Oil,2012,47.259,144.00635,42.428,82.406,92.551,183.679,27.725,1588.16,1070.84,1180.5,1616.96,936.69
