country,capacity_mw,latitude,longitude,primary_fuel,commissioning_year,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017
MEX,12,18.2648,-96.1624,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,15,18.5113,-98.6078,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,5,16.5456,-94.9634,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.43
MEX,1.6,18.9054,-97.0132,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,5.27,4.25,4.51,4.52,4.51
MEX,8,20.3109,-103.5903,Solar,NA,NA,NA,NA,NA,NA,NA,NA,17.29,17.96,16.87,16.03,18.31
MEX,8,20.3092,-103.5886,Solar,NA,NA,NA,NA,NA,NA,NA,NA,17.29,17.96,16.87,16.03,18.31
MEX,616,23.1901,-106.3558,Oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1486.48
MEX,21,14.9613,-92.2545,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,78.58,77.87,66.48,67.29,65.78
MEX,1200,28.4844,-100.6897,Coal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6818.81
MEX,320,25.6079,-109.0515,Oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772.2
MEX,2.2,21.6526,-105.0253,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,6.98,5.75,5.93,5.94,5.93
MEX,10,18.863,-97.0677,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,66,29.4485,-101.0602,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,240.71,238.49,224.66,242.74,240.9
MEX,498,25.6017,-103.4672,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3906.63
MEX,102,16.539,-94.9993,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.65
MEX,84.2,16.5803,-94.8237,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.38
MEX,102.9,16.5777,-94.8231,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.88
MEX,320,18.0457,-102.1825,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,944.16,959.98,871.2,862.26,783.73
MEX,102.5,25.431,-103.299,Solar,NA,NA,NA,NA,NA,NA,NA,NA,245.51,282.08,224.65,243.57,282.48
MEX,1510,19.7208,-96.4064,Nuclear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10020.32
MEX,10,27.5061,-112.5591,Geothermal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.8
MEX,100,20.145,-103.495,Solar,NA,NA,NA,NA,NA,NA,NA,NA,241.04,272.5,231.06,231.22,253.26
MEX,750,21.4279,-104.4507,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,2765.42,2243.9,2260.87,2267.06,2223.79
MEX,112.5,19.7956,-90.6128,Oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.47
MEX,74,19.9825,-100.2524,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,254.32,271.2,234.33,230.24,237.71
MEX,225,19.791,-100.6669,Geothermal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1480.65
MEX,68.6,19.6465,-97.4375,Geothermal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451.43
MEX,13.6,26.66,-99.95,Solar,NA,NA,NA,NA,NA,NA,NA,NA,31.52,35.8,28.09,30.64,33.61
MEX,422,26.8444,-108.3687,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,1253.99,1346.88,1297.36,1119.54,1093.07
MEX,5.3,20.6979,-103.27,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,22.04,23,20.92,21.24,21.02
MEX,1080,17.1806,-93.5973,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,4879.14,3827.71,4247.97,4259.61,4152.58
MEX,70,20.9088,-103.7059,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,221.84,275.49,215.68,250.36,238.74
MEX,2400,16.9428,-93.1012,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,11500.45,9090.78,10497.19,10525.95,9885.87
MEX,1300,19.0278,-104.3192,Oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3137.07
MEX,727,19.0278,-104.3192,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5703.05
MEX,727,19.0278,-104.3192,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5703.05
MEX,220,20.0144,-97.4062,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,644.73,627.45,522.19,533.54,510.17
MEX,489,32.5981,-115.6297,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3836.02
MEX,30,18.7015,-100.6699,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,110.17,119.63,96.53,96.14,111.85
MEX,15,19.6898,-97.1452,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,51.58,46.73,39.48,41.89,43.6
MEX,9.6,27.2251,-109.1068,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,32.6,32.42,29.8,30.43,29.2
MEX,449,25.7192,-100.1017,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3522.24
MEX,10,32.4978,-116.0898,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.86
MEX,21.6,28.9714,-111.2548,Solar,NA,NA,NA,NA,NA,NA,NA,NA,49.36,50,38.59,48.64,53.44
MEX,168,20.927,-89.6878,Oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405.4
MEX,484,20.9336,-89.6992,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3796.8
MEX,258,31.2222,-109.6081,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023.91
MEX,109,20.2171,-97.9872,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,359.79,343.25,292.15,332.96,299.16
MEX,22.5,25.39,-103.317,Solar,NA,NA,NA,NA,NA,NA,NA,NA,54.19,58.5,47.37,52.71,60.68
MEX,106,19.4503,-99.15,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,831.53
MEX,450,24.2297,-104.4796,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3530.08
MEX,433,28.4333,-105.9153,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3396.72
MEX,102,16.5643,-94.7212,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.65
MEX,102,16.5872,-94.7945,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.65
MEX,102,16.5813,-94.7479,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.65
MEX,102,16.6123,-94.8105,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.65
MEX,19.2,27.825,-109.8947,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,76.14,84.82,72.11,74.36,75.06
MEX,1.3,18.8343,-97.103,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,3.55,2.83,2.93,2.94,2.93
MEX,37,20.2389,-97.8924,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,118.35,113.52,96.17,109.54,98.55
MEX,120.7,17.8992,-93.1928,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.84
MEX,367.4,17.858,-93.123,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2882.12
MEX,163.5,18.0929,-94.3591,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1282.59
MEX,172,18.1405,-94.3665,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1349.27
MEX,142.8,20.5814,-101.1799,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1120.21
MEX,129,22.2667,-97.8,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.95
MEX,115.2,16.211,-95.1721,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903.7
MEX,133.7,20.0489,-99.2802,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1048.82
MEX,40,18.2583,-96.1546,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,9.2,25.739,-100.0675,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,1.6,25.7994,-100.2905,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,12.6,19.9237,-102.2536,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,47.98,43.28,39.82,40.79,40.49
MEX,135,28.978,-109.642,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,459.99,475.37,497.07,383.88,381.64
MEX,2778.4,17.9837,-102.1154,Coal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15787.81
MEX,4.1,18.9241,-98.3427,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,16.19,13.89,13.75,13.62,13.18
MEX,63,22.03,-102.41,Solar,NA,NA,NA,NA,NA,NA,NA,NA,139.4,157.11,143.04,136.09,166.91
MEX,170,21.915,-101.325,Solar,NA,NA,NA,NA,NA,NA,NA,NA,386.98,431.9,396.7,362.83,440.62
MEX,117,20.5264,-97.4903,Oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282.33
MEX,773,32.3698,-117.0685,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6063.9
MEX,320,32.3698,-117.0685,Oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772.2
MEX,14,24.4633,-105.975,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,48.86,49.05,48.36,41.31,38.17
MEX,11.3,18.8446,-97.0612,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,37.33,39.96,33.19,32.86,36.27
MEX,19,19.291,-102.7738,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,73.07,67.53,70.08,64.98,65.28
MEX,7,24.7657,-107.7018,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,9,20.5769,-103.1462,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,38.38,40.93,36.48,37.03,36.66
MEX,632,29.9068,-112.693,Oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1525.09
MEX,320,29.945,-112.665,Solar,NA,NA,NA,NA,NA,NA,NA,NA,732.09,770.62,720.26,722.24,709.76
MEX,112.5,24.2233,-110.3093,Oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.47
MEX,100,24.5707,-106.8084,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,333.27,345.44,310.54,292.61,281.55
MEX,495,25.7969,-97.7828,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3883.09
MEX,495,25.7969,-97.7828,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3883.09
MEX,500,25.9821,-98.0627,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3922.32
MEX,550,20.5694,-101.1712,Oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1327.22
MEX,247.5,25.5939,-100.9164,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941.54
MEX,14,24.8163,-107.1513,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,50.01,47.04,44.24,44.36,46.11
MEX,521.8,31.3276,-106.4841,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4093.33
MEX,382.1,19.1194,-98.2412,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2997.43
MEX,2.6,19.4026,-101.3199,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,8.48,6.82,7.24,7.26,7.24
MEX,25.2,18.0899,-93.3562,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,1,27.4107,-112.5292,Solar,NA,NA,NA,NA,NA,NA,NA,NA,1.73,1.87,1.75,1.83,1.9
MEX,2.2,16.3145,-92.4261,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,10.86,9.63,9.17,9.19,9.84
MEX,287,21.895,-102.082,Solar,NA,NA,NA,NA,NA,NA,NA,NA,615.27,705.59,638.69,617.74,741.56
MEX,150,21.895,-102.082,Solar,NA,NA,NA,NA,NA,NA,NA,NA,326.27,376.61,339.05,327.15,395.4
MEX,140,21.895,-102.082,Solar,NA,NA,NA,NA,NA,NA,NA,NA,304.52,351.5,316.45,305.34,369.04
MEX,74,16.496,-95,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.02
MEX,16.8,24.155,-104.457,Solar,NA,NA,NA,NA,NA,NA,NA,NA,37.54,41.05,38.39,35.41,41.45
MEX,49.8,24.157,-104.451,Solar,NA,NA,NA,NA,NA,NA,NA,NA,113.63,125.4,115.31,105.91,126.72
MEX,25,20.667,-103.7224,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,10.5,19.6844,-103.2444,Biomass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,2.5,17.6868,-97.6178,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,9.13,8.03,8.44,7.14,9.86
MEX,1135,21.3113,-98.7565,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8903.66
MEX,354,18.2324,-96.4115,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,1234.1,1040.03,930.4,939.47,990.07
MEX,39,20.21,-97.9477,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,124.74,119.65,101.37,115.46,103.88
MEX,679.7,32.6013,-115.6615,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5332
MEX,290,22.0694,-98.8469,Oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699.8
MEX,290,22.0694,-98.8469,Oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699.8
MEX,1.6,19.4023,-96.9936,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,5.27,4.25,4.51,4.52,4.51
MEX,345,32.3685,-117.0694,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2706.4
MEX,1.1,19.6297,-101.2589,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,3.33,2.47,2.8,2.81,2.8
MEX,284,25.7674,-100.5482,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2227.87
MEX,252.4,17.9397,-91.7331,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1979.98
MEX,259,31.3308,-106.4865,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2031.76
MEX,489,20.0596,-99.2774,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3836.02
MEX,495,20.839,-97.2534,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3883.09
MEX,983,20.8386,-97.2536,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7711.28
MEX,495,20.8453,-97.2442,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3883.09
MEX,36,18.8371,-97.0339,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,107.09,116.31,98.6,94.14,101.48
MEX,240,20.7008,-103.245,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,799.76,824.76,736.57,750.49,736.57
MEX,525,20.6931,-88.2675,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4118.43
MEX,549.3,19.6183,-98.9764,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4309.06
MEX,450,19.6183,-98.9764,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3530.08
MEX,700,21.8322,-100.9344,Oil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1689.19
MEX,330,25.586,-103.056,Solar,NA,NA,NA,NA,NA,NA,NA,NA,747.81,854.7,680.86,736.86,815.96
MEX,250,25.577,-103.034,Solar,NA,NA,NA,NA,NA,NA,NA,NA,593.51,685.95,538.38,581.96,659.98
MEX,74,25.616,-103.035,Solar,NA,NA,NA,NA,NA,NA,NA,NA,176.68,204.2,159.97,173.09,197.14
MEX,1.5,20.9761,-86.8621,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.73
MEX,8.4,19.3607,-102.0697,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,26.19,22,22.16,22.22,22.16
MEX,420,17.4463,-93.4628,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,1607.96,1496.13,1534.47,1538.68,1497.38
MDA,66,47.0261,28.8672,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305.79
MDA,240,47.029,28.893,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1111.99
MDA,24,47.7492,27.8938,Gas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.19
MDA,16,47.8381,27.2246,Hydro,1978,NA,NA,NA,NA,NA,NA,NA,58.13,57.55,67.6,70.76,60.51
MDA,48,47.2778,29.123,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,172.45,165.99,167.3,213.71,175.55
MDA,2520,46.6292,29.9407,Coal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
MNG,10,49.4,105.941,Solar,NA,NA,NA,NA,NA,NA,NA,NA,15.09,14.78,14.78,15.14,15.24
MNG,36,48.0793,114.555,Coal,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.1
MNG,15,47.67,106.77,Solar,NA,NA,NA,NA,NA,NA,NA,NA,24.36,25.43,25.38,23.09,23.84
MNG,50,47.163,108.0391,Wind,2013,NA,NA,NA,NA,NA,NA,NA,NA,147.55,199.94,179.43,125.39
MNG,10,46.44,108.415,Solar,NA,NA,NA,NA,NA,NA,NA,NA,15.24,14.95,14.95,15.13,15.51
MNG,198,47.8956,106.8651,Coal,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1144.59
MNG,570,47.8938,106.8036,Coal,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3295.04
MNG,15,43.725,111.827,Solar,NA,NA,NA,NA,NA,NA,NA,NA,24.63,24.52,25.18,23.41,22.62
MNE,307,42.6718,18.9951,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,1075.19,700.55,874.56,702.47,485.98
MNE,360,43.2725,18.8422,Hydro,NA,NA,NA,NA,791.413,359.559,NA,NA,1029.98,652.29,861.69,654.08,200.37
MNE,218.5,43.3342,19.3271,Coal,NA,NA,NA,NA,1215.014,1264.599,NA,NA,NA,NA,NA,NA,1322.65
MAR,92,32.6935,-5.8883,Hydro,2003,NA,NA,NA,NA,NA,NA,NA,189.3,129.57,142.36,111.66,118.42
MAR,92,32.2076,-6.5318,Hydro,1955,NA,NA,NA,NA,NA,NA,NA,296.33,186.36,197.05,186.87,186.36
MAR,128,32.4756,-7.6374,Hydro,1980,NA,NA,NA,NA,NA,NA,NA,341.97,197.54,185.93,159.72,168.74
MAR,472,34.0705,-2.1049,Gas,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2755.96
MAR,3,30.2185,-9.1484,Solar,NA,NA,NA,NA,NA,NA,NA,NA,5.68,5.5,5.48,5.6,5.34
MAR,53.9,35.8184,-5.4538,Wind,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.65
MAR,800,34.8,-5.6,Gas,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4671.13
MAR,240,34.5983,-5.199,Hydro,1998,NA,NA,NA,NA,NA,NA,NA,713.55,219.53,221.28,193.48,176.67
MAR,240,33.9307,-4.6781,Hydro,1994,NA,NA,NA,NA,NA,NA,NA,698.78,154.96,264.69,72.22,133.92
MAR,20,34.071,-2.105,Solar,NA,NA,NA,NA,NA,NA,NA,NA,38.06,33.5,34.44,35.04,37.07
MAR,135,32.107,-6.464,Hydro,1955,NA,NA,NA,NA,NA,NA,NA,374.16,198.66,203.02,210.36,161.23
MAR,300,34.286,-6.5618,Oil,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596.68
MAR,116.9,28.469,-11.339,Oil,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.5
MAR,160,31.0404,-6.8449,Solar,2016,NA,NA,NA,370,NA,NA,NA,NA,NA,NA,NA,294.33
MAR,200,31.0092,-6.8622,Solar,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.21
MAR,150,31.0092,-6.8622,Solar,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.41
MAR,2020,33.1041,-8.6378,Coal,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13710.21
MAR,198,33.541,-7.502,Oil,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.81
MAR,139,35.5699,-5.4633,Oil,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.46
MAR,394,35.589,-5.9868,Gas,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2300.53
MAR,50.4,35.8184,-5.4538,Wind,2000,NA,NA,NA,NA,NA,NA,NA,128.81,100.57,106.24,107.47,110.41
MAR,17,32.9359,-8.0637,Hydro,1950,NA,NA,NA,NA,NA,NA,NA,47.49,33.72,31.98,28.44,31.68
MAR,23.4,23.6816,-15.9594,Oil,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.54
MAR,8.3,34.0417,-5.9077,Hydro,1946,NA,NA,NA,NA,NA,NA,NA,25.97,14.27,16.56,15.47,15.18
MAR,22,33.1545,-8.115,Hydro,2010,NA,NA,NA,NA,NA,NA,NA,62.05,44.42,41.84,37.6,40.91
MAR,67,31.846,-7.0783,Hydro,1991,NA,NA,NA,NA,NA,NA,NA,209.95,138.54,118.85,111.82,88.58
MAR,40.6,34.1616,-4.7492,Hydro,1978,NA,NA,NA,NA,NA,NA,NA,134.63,74.52,76.93,74.34,57.35
MAR,32,32.7256,-7.9266,Hydro,1947,NA,NA,NA,15.8,NA,NA,NA,88.79,63.29,59.54,53.59,58.41
MAR,515,34.3098,-2.1902,Coal,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3495.42
MAR,8.8,31.355,-8.136,Hydro,1938,NA,NA,NA,8.7,NA,NA,NA,26.73,19.6,17.06,15.88,16.2
MAR,10,30.9125,-6.76,Hydro,1973,NA,NA,NA,19.3,NA,NA,NA,31.99,22.99,21.58,20.32,18.21
MAR,23,34.663,-2.9382,Hydro,1967,NA,NA,NA,41.9,NA,NA,NA,66.34,44.3,38.81,32.31,43.71
MAR,150,32.6816,-4.7922,Wind,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449.88
MAR,300,33.682,-7.435,Coal,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2036.17
MAR,36,34.9416,-5.8398,Hydro,1979,NA,NA,NA,13.7,NA,NA,NA,131.81,41.79,46.79,44.56,40.43
MAR,60.35,31.4086,-9.7968,Wind,2007,NA,NA,NA,NA,NA,NA,NA,204.37,183.59,212.08,197.69,175.16
MAR,202.11,27.9538,-11.9975,Wind,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,677.99
MAR,50,27.0182,-13.3838,Wind,2013,202.7,NA,NA,NA,NA,NA,NA,NA,196.47,206.94,164.27,176.7
MAR,50,35.8054,-5.493,Wind,2013,192,NA,NA,NA,NA,NA,NA,NA,150.53,181.35,175.19,138.35
MAR,120,35.7545,-5.571,Wind,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386
MAR,32,35.6063,-5.4385,Wind,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,95.97
MAR,301,35.611,-5.432,Wind,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,1083.13,1104.94,796.68
MAR,140,35.6467,-5.6078,Wind,2009,NA,NA,NA,NA,526.25,NA,NA,360.71,331.07,478.66,460.49,375
MAR,464,32.2065,-6.531,Hydro,2005,NA,NA,NA,NA,NA,NA,NA,1326.91,673.45,739.61,675.3,673.45
MAR,20.8,33.1545,-8.115,Hydro,NA,NA,NA,NA,NA,NA,NA,NA,58.55,41.88,39.45,35.43,38.57
MOZ,2075,-15.5859,32.7047,Hydro,1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13243.7
MOZ,44,-19.1557,33.145,Hydro,1959,NA,NA,NA,NA,NA,NA,NA,103.62,101.42,110.28,103.91,114.52
MOZ,166,-25.2185,32.1342,Hydro,1988,NA,NA,NA,NA,NA,NA,NA,485.18,440,518.92,341.94,438.36
MMR,154.2,16.78,96.131,Gas,NA,NA,NA,990,NA,NA,NA,NA,NA,NA,NA,NA,847.18
MMR,28,19.57,97.316,Hydro,1992,NA,NA,200,NA,NA,NA,NA,119.94,95.26,108.35,120.48,110.27
MMR,168,19.56,97.359,Hydro,1974,NA,NA,1190,NA,NA,NA,NA,681.2,513.14,591.68,684.36,603.19
MMR,154.2,16.98,96.125,Gas,NA,NA,NA,990,NA,NA,NA,NA,NA,NA,NA,NA,847.18
MMR,54,20.91,97.975,Hydro,2008,NA,NA,378,NA,NA,NA,NA,230.63,163.69,188.8,218.46,200.05
MMR,30,19.16,96.717,Hydro,2008,NA,NA,120,NA,NA,NA,NA,116.85,75.86,89.83,117.17,102.75
MMR,56,21.81,95.589,Hydro,1985,NA,NA,165,NA,NA,NA,NA,217.28,140.76,166.83,217.87,190.95
MMR,60,18.42,96.364,Hydro,2011,NA,NA,190,NA,NA,NA,NA,253.03,171.33,182.22,258.5,221.11
MMR,102,21.6,86.213,Gas,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,560.39
MMR,74,18.9,96.221,Hydro,2012,NA,NA,370,NA,NA,NA,NA,343.73,221.49,258.21,325.2,279.42
MMR,54.3,21.03,94.418,Gas,1974,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,298.32
MMR,45,16.5,97.662,Coal,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,36.9,21.19,94.803,Gas,1978,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,202.73
MMR,12,16.47,97.654,Gas,1980,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,65.92
MMR,50,20.2,94.8,Solar,NA,NA,NA,NA,NA,NA,NA,NA,113.31,112.75,111.41,102.1,106.24
